Weekly_Sales_sum,Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,week_nbr,Size,Type_A,Type_B,Type_C
676641.1299999999,7,2012-08-03,61.83,3.528,198.0293893,7.872000000000001,False,131,70713,0,1,0
670463.9199999998,7,2012-08-10,63.41,3.509,198.0795651,7.872000000000001,False,132,70713,0,1,0
637451.7899999998,7,2012-08-17,59.66,3.545,198.1001057,7.872000000000001,False,133,70713,0,1,0
606406.97,7,2012-08-24,59.27,3.5580000000000003,198.0984199,7.872000000000001,False,134,70713,0,1,0
579015.5899999999,7,2012-08-31,60.46,3.556,198.0967341,7.872000000000001,False,135,70713,0,1,0
589888.69,7,2012-09-07,57.84,3.596,198.0950484,7.872000000000001,True,136,70713,0,1,0
531238.21,7,2012-09-14,53.66,3.659,198.1267184,7.872000000000001,False,137,70713,0,1,0
521810.80999999994,7,2012-09-21,51.77,3.765,198.358523,7.872000000000001,False,138,70713,0,1,0
517531.53999999986,7,2012-09-28,50.64,3.789,198.5903276,7.872000000000001,False,139,70713,0,1,0
495870.0999999999,7,2012-10-05,48.43,3.779,198.8221322,7.557,False,140,70713,0,1,0
488276.69999999995,7,2012-10-12,41.43,3.76,199.0539368,7.557,False,141,70713,0,1,0
505586.4200000001,7,2012-10-19,43.01,3.75,199.1481963,7.557,False,142,70713,0,1,0
481548.52,7,2012-10-26,42.53,3.686,199.2195317,7.557,False,143,70713,0,1,0
1005000.7499999997,8,2010-02-05,34.14,2.572,214.4714512,6.299,False,1,155078,1,0,0
995149.7399999998,8,2010-02-12,33.34,2.548,214.62141890000004,6.299,True,2,155078,1,0,0
964450.6700000002,8,2010-02-19,39.1,2.514,214.6664878,6.299,False,3,155078,1,0,0
847614.6699999998,8,2010-02-26,37.91,2.5610000000000004,214.6940735,6.299,False,4,155078,1,0,0
881888.8899999997,8,2010-03-05,45.64,2.625,214.7216592,6.299,False,5,155078,1,0,0
860393.28,8,2010-03-12,49.76,2.667,214.7492449,6.299,False,6,155078,1,0,0
840047.92,8,2010-03-19,47.26,2.72,214.5764954,6.299,False,7,155078,1,0,0
772510.4699999997,8,2010-03-26,46.51,2.732,214.3703567,6.299,False,8,155078,1,0,0
917364.2599999999,8,2010-04-02,60.18,2.719,214.164218,6.29,False,9,155078,1,0,0
916337.23,8,2010-04-09,59.25,2.77,213.9580793,6.29,False,10,155078,1,0,0
885068.09,8,2010-04-16,62.66,2.8080000000000003,213.8186357,6.29,False,11,155078,1,0,0
852270.7300000001,8,2010-04-23,56.1,2.795,213.768119,6.29,False,12,155078,1,0,0
778980.1100000003,8,2010-04-30,61.01,2.78,213.71760240000003,6.29,False,13,155078,1,0,0
917143.0299999999,8,2010-05-07,62.68,2.835,213.6670857,6.29,False,14,155078,1,0,0
873753.7399999999,8,2010-05-14,61.35,2.854,213.6655355,6.29,False,15,155078,1,0,0
818647.46,8,2010-05-21,66.03,2.826,213.9577839,6.29,False,16,155078,1,0,0
868142.8099999998,8,2010-05-28,74.71,2.759,214.25003230000004,6.29,False,17,155078,1,0,0
958174.8300000001,8,2010-06-04,75.71,2.705,214.5422806,6.29,False,18,155078,1,0,0
914865.9,8,2010-06-11,82.21,2.668,214.834529,6.29,False,19,155078,1,0,0
869984.06,8,2010-06-18,78.79,2.637,214.8324452,6.29,False,20,155078,1,0,0
815082.6099999998,8,2010-06-25,81.78,2.653,214.7126286,6.29,False,21,155078,1,0,0
852679.25,8,2010-07-02,74.78,2.669,214.5928119,6.315,False,22,155078,1,0,0
845537.7699999998,8,2010-07-09,72.49,2.642,214.4729952,6.315,False,23,155078,1,0,0
848848.5900000002,8,2010-07-16,77.49,2.623,214.4640599,6.315,False,24,155078,1,0,0
787429.3800000001,8,2010-07-23,78.29,2.608,214.6029664,6.315,False,25,155078,1,0,0
790945.5699999998,8,2010-07-30,76.02,2.64,214.7418728,6.315,False,26,155078,1,0,0
899028.63,8,2010-08-06,80.37,2.627,214.8807793,6.315,False,27,155078,1,0,0
875792.4599999997,8,2010-08-13,80.11,2.692,215.0196857,6.315,False,28,155078,1,0,0
881159.7599999998,8,2010-08-20,79.36,2.664,214.9779825,6.315,False,29,155078,1,0,0
910078.4199999998,8,2010-08-27,74.92,2.619,214.9362793,6.315,False,30,155078,1,0,0
910848.5800000001,8,2010-09-03,76.14,2.577,214.894576,6.315,False,31,155078,1,0,0
841485.1499999999,8,2010-09-10,74.34,2.565,214.8528728,6.315,True,32,155078,1,0,0
848605.9900000002,8,2010-09-17,75.32,2.582,214.8785562,6.315,False,33,155078,1,0,0
798010.8399999997,8,2010-09-24,72.21,2.624,214.9547795,6.315,False,34,155078,1,0,0
840200.94,8,2010-10-01,68.7,2.603,215.0310029,6.433,False,35,155078,1,0,0
905881.9899999998,8,2010-10-08,62.94,2.633,215.1072262,6.433,False,36,155078,1,0,0
847777.0299999998,8,2010-10-15,62.59,2.72,215.1757,6.433,False,37,155078,1,0,0
847845.57,8,2010-10-22,62.86,2.725,215.2248,6.433,False,38,155078,1,0,0
822953.2500000001,8,2010-10-29,57.93,2.716,215.2739,6.433,False,39,155078,1,0,0
919750.0399999999,8,2010-11-05,55.76,2.689,215.323,6.433,False,40,155078,1,0,0
903607.9000000001,8,2010-11-12,54.89,2.728,215.3721,6.433,False,41,155078,1,0,0
876162.4099999998,8,2010-11-19,43.86,2.7710000000000004,215.2538714,6.433,False,42,155078,1,0,0
1238334.4000000001,8,2010-11-26,51.07,2.735,215.1077548,6.433,True,43,155078,1,0,0
916466.7000000001,8,2010-12-03,42.85,2.708,214.9616381,6.433,False,44,155078,1,0,0
1040834.93,8,2010-12-10,42.47,2.843,214.8155214,6.433,False,45,155078,1,0,0
1203936.8599999996,8,2010-12-17,45.03,2.869,214.75108430000003,6.433,False,46,155078,1,0,0
1489818.94,8,2010-12-24,45.67,2.886,214.7479069,6.433,False,47,155078,1,0,0
760188.36,8,2010-12-31,41.47,2.943,214.7447295,6.433,True,48,155078,1,0,0
868805.0800000002,8,2011-01-07,35.77,2.9760000000000004,214.7415521,6.2620000000000005,False,49,155078,1,0,0
808874.11,8,2011-01-14,31.62,2.983,214.7930991,6.2620000000000005,False,50,155078,1,0,0
821773.5700000002,8,2011-01-21,42.06,3.016,215.1729926,6.2620000000000005,False,51,155078,1,0,0
781060.8400000002,8,2011-01-28,39.26,3.01,215.5528862,6.2620000000000005,False,52,155078,1,0,0
943337.3000000002,8,2011-02-04,24.48,2.989,215.9327797,6.2620000000000005,False,53,155078,1,0,0
986063.8700000003,8,2011-02-11,28.26,3.022,216.3126733,6.2620000000000005,True,54,155078,1,0,0
1057843.83,8,2011-02-18,50.64,3.045,216.6310383,6.2620000000000005,False,55,155078,1,0,0
918084.8300000001,8,2011-02-25,51.29,3.065,216.9247918,6.2620000000000005,False,56,155078,1,0,0
935167.4600000002,8,2011-03-04,53.18,3.2880000000000003,217.2185454,6.2620000000000005,False,57,155078,1,0,0
900616.0999999999,8,2011-03-11,49.14,3.459,217.512299,6.2620000000000005,False,58,155078,1,0,0
897275.2099999997,8,2011-03-18,56.68,3.488,217.7705442,6.2620000000000005,False,59,155078,1,0,0
826522.3699999996,8,2011-03-25,59.74,3.4730000000000003,218.0145862,6.2620000000000005,False,60,155078,1,0,0
877201.9299999999,8,2011-04-01,49.86,3.524,218.2586281,6.2970000000000015,False,61,155078,1,0,0
947791.93,8,2011-04-08,65.62,3.622,218.50267,6.2970000000000015,False,62,155078,1,0,0
905279.9100000001,8,2011-04-15,63.55,3.743,218.7262524,6.2970000000000015,False,63,155078,1,0,0
932111.6599999998,8,2011-04-22,65.11,3.807,218.8986857,6.2970000000000015,False,64,155078,1,0,0
853858.4899999999,8,2011-04-29,62.29,3.81,219.071119,6.2970000000000015,False,65,155078,1,0,0
941243.1500000001,8,2011-05-06,58.92,3.906,219.24355240000003,6.2970000000000015,False,66,155078,1,0,0
895903.5599999998,8,2011-05-13,72.96,3.899,219.4159857,6.2970000000000015,False,67,155078,1,0,0
838391.9,8,2011-05-20,65.54,3.907,219.1746922,6.2970000000000015,False,68,155078,1,0,0
860618.1500000001,8,2011-05-27,73.14,3.786,218.9333986,6.2970000000000015,False,69,155078,1,0,0
930806.3299999998,8,2011-06-03,82.05,3.699,218.6921051,6.2970000000000015,False,70,155078,1,0,0
901608.85,8,2011-06-10,82.21,3.648,218.4508115,6.2970000000000015,False,71,155078,1,0,0
931894.6500000001,8,2011-06-17,84.73,3.637,218.40214480000003,6.2970000000000015,False,72,155078,1,0,0
872699.2500000001,8,2011-06-24,83.94,3.594,218.4979481,6.2970000000000015,False,73,155078,1,0,0
893959.2200000001,8,2011-07-01,87.26,3.524,218.5937514,6.425,False,74,155078,1,0,0
879287.4099999999,8,2011-07-08,83.57,3.48,218.6895548,6.425,False,75,155078,1,0,0
859105.5999999999,8,2011-07-15,84.26,3.575,218.7746217,6.425,False,76,155078,1,0,0
839356.05,8,2011-07-22,85.46,3.651,218.8328475,6.425,False,77,155078,1,0,0
819705.8400000002,8,2011-07-29,86.46,3.682,218.8910733,6.425,False,78,155078,1,0,0
917438.62,8,2011-08-05,85.15,3.684,218.9492991,6.425,False,79,155078,1,0,0
900768.7099999997,8,2011-08-12,86.05,3.638,219.0075249,6.425,False,80,155078,1,0,0
927362.2,8,2011-08-19,82.92,3.554,219.07019680000005,6.425,False,81,155078,1,0,0
937770.27,8,2011-08-26,84.69,3.523,219.1336097,6.425,False,82,155078,1,0,0
919431.37,8,2011-09-02,84.77,3.533,219.1970226,6.425,False,83,155078,1,0,0
864794.2799999998,8,2011-09-09,69.01,3.5460000000000003,219.2604355,6.425,True,84,155078,1,0,0
876970.0899999995,8,2011-09-16,69.09,3.526,219.4442443,6.425,False,85,155078,1,0,0
806166.58,8,2011-09-23,68.72,3.467,219.788581,6.425,False,86,155078,1,0,0
804049.9299999998,8,2011-09-30,72.2,3.355,220.1329176,6.425,False,87,155078,1,0,0
925792.59,8,2011-10-07,67.61,3.285,220.4772543,6.122999999999998,False,88,155078,1,0,0
860590.4699999999,8,2011-10-14,61.74,3.274,220.7960935,6.122999999999998,False,89,155078,1,0,0
906898.7899999999,8,2011-10-21,59.97,3.353,220.9619484,6.122999999999998,False,90,155078,1,0,0
879938.8299999998,8,2011-10-28,56.86,3.372,221.1278032,6.122999999999998,False,91,155078,1,0,0
938549.0999999999,8,2011-11-04,49.68,3.332,221.2936581,6.122999999999998,False,92,155078,1,0,0
910126.4599999998,8,2011-11-11,50.56,3.297,221.4595129,6.122999999999998,False,93,155078,1,0,0
885523.0299999999,8,2011-11-18,51.72,3.3080000000000003,221.6911738,6.122999999999998,False,94,155078,1,0,0
1205933.3500000003,8,2011-11-25,49.61,3.236,221.9491571,6.122999999999998,True,95,155078,1,0,0
944114.8300000001,8,2011-12-02,40.82,3.172,222.2071405,6.122999999999998,False,96,155078,1,0,0
1020335.92,8,2011-12-09,30.51,3.158,222.4651238,6.122999999999998,False,97,155078,1,0,0
1095083.8,8,2011-12-16,39.79,3.159,222.6910959,6.122999999999998,False,98,155078,1,0,0
1433725.2800000003,8,2011-12-23,38.16,3.112,222.8743862,6.122999999999998,False,99,155078,1,0,0
841662.6300000001,8,2011-12-30,36.33,3.129,223.0576765,6.122999999999998,True,100,155078,1,0,0
864859.1000000001,8,2012-01-06,43.47,3.157,223.2409668,5.825,False,101,155078,1,0,0
813916.2900000002,8,2012-01-13,36.46,3.261,223.4242571,5.825,False,102,155078,1,0,0
812977.0199999999,8,2012-01-20,46.81,3.268,223.5188055,5.825,False,103,155078,1,0,0
776258.1699999998,8,2012-01-27,45.52,3.29,223.6133539,5.825,False,104,155078,1,0,0
924170.9999999998,8,2012-02-03,45.56,3.36,223.7079023,5.825,False,105,155078,1,0,0
1012744.3900000001,8,2012-02-10,35.71,3.409,223.8024507,5.825,True,106,155078,1,0,0
1074857.8699999999,8,2012-02-17,37.51,3.51,223.9658621,5.825,False,107,155078,1,0,0
926819.45,8,2012-02-24,46.33,3.555,224.1809207,5.825,False,108,155078,1,0,0
953351.7700000001,8,2012-03-02,50.95,3.63,224.3959793,5.825,False,109,155078,1,0,0
961318.87,8,2012-03-09,49.59,3.669,224.6110379,5.825,False,110,155078,1,0,0
924633.5200000001,8,2012-03-16,56.63,3.734,224.7657327,5.825,False,111,155078,1,0,0
880917.29,8,2012-03-23,52.9,3.787,224.8399424,5.825,False,112,155078,1,0,0
910668.2899999998,8,2012-03-30,66.69,3.845,224.9141521,5.825,False,113,155078,1,0,0
1048927.8800000001,8,2012-04-06,62.18,3.891,224.98836180000004,5.6789999999999985,False,114,155078,1,0,0
919698.18,8,2012-04-13,65.19,3.891,225.0625714,5.6789999999999985,False,115,155078,1,0,0
890047.3300000001,8,2012-04-20,63.59,3.877,225.1179914,5.6789999999999985,False,116,155078,1,0,0
878450.3700000001,8,2012-04-27,70.34,3.814,225.1734114,5.6789999999999985,False,117,155078,1,0,0
936287.0899999999,8,2012-05-04,73.96,3.749,225.2288314,5.6789999999999985,False,118,155078,1,0,0
919487.39,8,2012-05-11,64.96,3.688,225.2842514,5.6789999999999985,False,119,155078,1,0,0
914288.3899999998,8,2012-05-18,64.16,3.63,225.30029080000003,5.6789999999999985,False,120,155078,1,0,0
893915.8200000004,8,2012-05-25,76.11,3.5610000000000004,225.3005779,5.6789999999999985,False,121,155078,1,0,0
920890.1400000001,8,2012-06-01,78.31,3.5010000000000003,225.300865,5.6789999999999985,False,122,155078,1,0,0
929194.9999999999,8,2012-06-08,74.28,3.452,225.3011521,5.6789999999999985,False,123,155078,1,0,0
918720.6999999998,8,2012-06-15,77.14,3.393,225.3134743,5.6789999999999985,False,124,155078,1,0,0
899735.6500000001,8,2012-06-22,78.85,3.346,225.35588430000004,5.6789999999999985,False,125,155078,1,0,0
878882.2999999997,8,2012-06-29,84.47,3.286,225.3982943,5.6789999999999985,False,126,155078,1,0,0
936693.0300000001,8,2012-07-06,81.24,3.227,225.4407043,5.401,False,127,155078,1,0,0
892117.0999999997,8,2012-07-13,78.46,3.256,225.4831143,5.401,False,128,155078,1,0,0
889007.0099999998,8,2012-07-20,79.94,3.3110000000000004,225.4930078,5.401,False,129,155078,1,0,0
838697.52,8,2012-07-27,81.71,3.407,225.5029014,5.401,False,130,155078,1,0,0
898155.8500000002,8,2012-08-03,85.06,3.417,225.5127949,5.401,False,131,155078,1,0,0
930299.7899999996,8,2012-08-10,83.74,3.494,225.5226885,5.401,False,132,155078,1,0,0
896365.4199999999,8,2012-08-17,81.21,3.571,225.6050797,5.401,False,133,155078,1,0,0
936100.7199999999,8,2012-08-24,73.77,3.62,225.7418442,5.401,False,134,155078,1,0,0
974719.1000000002,8,2012-08-31,75.33,3.638,225.8786088,5.401,False,135,155078,1,0,0
929348.2999999999,8,2012-09-07,80.87,3.73,226.0153733,5.401,True,136,155078,1,0,0
881431.0,8,2012-09-14,67.21,3.717,226.1615981,5.401,False,137,155078,1,0,0
852978.5199999997,8,2012-09-21,66.96,3.721,226.3645848,5.401,False,138,155078,1,0,0
876033.31,8,2012-09-28,71.1,3.666,226.5675714,5.401,False,139,155078,1,0,0
966466.7700000001,8,2012-10-05,61.41,3.617,226.7705581,5.124,False,140,155078,1,0,0
919113.6300000001,8,2012-10-12,55.03,3.6010000000000004,226.97354480000004,5.124,False,141,155078,1,0,0
888308.27,8,2012-10-19,62.99,3.594,227.0184166,5.124,False,142,155078,1,0,0
872969.9800000002,8,2012-10-26,64.74,3.506,227.0369359,5.124,False,143,155078,1,0,0
551931.6999999998,9,2010-02-05,38.01,2.572,214.6554591,6.415,False,1,125833,0,1,0
554279.99,9,2010-02-12,37.08,2.548,214.8056534,6.415,True,2,125833,0,1,0
510366.66000000003,9,2010-02-19,43.06,2.514,214.8506185,6.415,False,3,125833,0,1,0
478337.95000000007,9,2010-02-26,43.83,2.5610000000000004,214.87804530000003,6.415,False,4,125833,0,1,0
508863.78000000014,9,2010-03-05,48.43,2.625,214.9054721,6.415,False,5,125833,0,1,0
494983.8899999999,9,2010-03-12,55.76,2.667,214.932899,6.415,False,6,125833,0,1,0
486255.54,9,2010-03-19,53.15,2.72,214.75972740000003,6.415,False,7,125833,0,1,0
485988.4999999998,9,2010-03-26,51.8,2.732,214.5531227,6.415,False,8,125833,0,1,0
546742.1699999998,9,2010-04-02,65.21,2.719,214.3465181,6.384,False,9,125833,0,1,0
529840.88,9,2010-04-09,64.95,2.77,214.1399135,6.384,False,10,125833,0,1,0
486682.51,9,2010-04-16,66.09,2.8080000000000003,214.0001817,6.384,False,11,125833,0,1,0
489342.0300000001,9,2010-04-23,61.26,2.795,213.94961380000004,6.384,False,12,125833,0,1,0
492651.5199999999,9,2010-04-30,66.07,2.78,213.89904590000003,6.384,False,13,125833,0,1,0
525907.4299999999,9,2010-05-07,68.58,2.835,213.848478,6.384,False,14,125833,0,1,0
489424.1800000001,9,2010-05-14,70.53,2.854,213.8469819,6.384,False,15,125833,0,1,0
508075.68999999994,9,2010-05-21,71.5,2.826,214.1399162,6.384,False,16,125833,0,1,0
560581.4499999998,9,2010-05-28,77.12,2.759,214.4328505,6.384,False,17,125833,0,1,0
590009.2199999999,9,2010-06-04,79.65,2.705,214.7257848,6.384,False,18,125833,0,1,0
523522.80999999994,9,2010-06-11,83.75,2.668,215.0187191,6.384,False,19,125833,0,1,0
514330.7799999999,9,2010-06-18,82.99,2.637,215.0166484,6.384,False,20,125833,0,1,0
512033.4499999999,9,2010-06-25,85.02,2.653,214.8965756,6.384,False,21,125833,0,1,0
533104.15,9,2010-07-02,78.55,2.669,214.7765028,6.442,False,22,125833,0,1,0
489385.5599999999,9,2010-07-09,78.51,2.642,214.6564301,6.442,False,23,125833,0,1,0
478115.48,9,2010-07-16,82.93,2.623,214.6474453,6.442,False,24,125833,0,1,0
468763.71,9,2010-07-23,84.49,2.608,214.7865779,6.442,False,25,125833,0,1,0
482124.11999999994,9,2010-07-30,79.83,2.64,214.9257105,6.442,False,26,125833,0,1,0
530258.0799999997,9,2010-08-06,87.09,2.627,215.064843,6.442,False,27,125833,0,1,0
493132.75999999995,9,2010-08-13,86.85,2.692,215.2039756,6.442,False,28,125833,0,1,0
507702.74,9,2010-08-20,86.3,2.664,215.1619646,6.442,False,29,125833,0,1,0
523182.69000000006,9,2010-08-27,84.01,2.619,215.1199536,6.442,False,30,125833,0,1,0
536369.9199999999,9,2010-09-03,82.47,2.577,215.0779426,6.442,False,31,125833,0,1,0
506760.57,9,2010-09-10,77.7,2.565,215.0359315,6.442,True,32,125833,0,1,0
479904.79000000004,9,2010-09-17,81.19,2.582,215.0615285,6.442,False,33,125833,0,1,0
460999.64999999985,9,2010-09-24,77.15,2.624,215.1378313,6.442,False,34,125833,0,1,0
498050.71,9,2010-10-01,69.08,2.603,215.2141341,6.56,False,35,125833,0,1,0
504553.5099999999,9,2010-10-08,65.35,2.633,215.290437,6.56,False,36,125833,0,1,0
452812.4499999999,9,2010-10-15,67.36,2.72,215.3589917,6.56,False,37,125833,0,1,0
463595.57,9,2010-10-22,69.99,2.725,215.4081762,6.56,False,38,125833,0,1,0
501545.30999999994,9,2010-10-29,64.43,2.716,215.4573607,6.56,False,39,125833,0,1,0
517296.35,9,2010-11-05,58.69,2.689,215.5065452,6.56,False,40,125833,0,1,0
525393.4799999999,9,2010-11-12,61.59,2.728,215.5557297,6.56,False,41,125833,0,1,0
528088.1200000001,9,2010-11-19,49.96,2.7710000000000004,215.43728540000004,6.56,False,42,125833,0,1,0
754368.2600000001,9,2010-11-26,60.18,2.735,215.2909028,6.56,True,43,125833,0,1,0
553836.3699999998,9,2010-12-03,49.89,2.708,215.1445203,6.56,False,44,125833,0,1,0
598735.5699999998,9,2010-12-10,46.1,2.843,214.9981378,6.56,False,45,125833,0,1,0
670134.7000000002,9,2010-12-17,49.7,2.869,214.9334937,6.56,False,46,125833,0,1,0
867371.7999999999,9,2010-12-24,50.93,2.886,214.9301534,6.56,False,47,125833,0,1,0
456961.65000000014,9,2010-12-31,45.92,2.943,214.9268131,6.56,True,48,125833,0,1,0
490771.29,9,2011-01-07,41.82,2.9760000000000004,214.92347290000004,6.416,False,49,125833,0,1,0
463880.86,9,2011-01-14,36.43,2.983,214.9749587,6.416,False,50,125833,0,1,0
461664.65999999986,9,2011-01-21,44.72,3.016,215.35540130000004,6.416,False,51,125833,0,1,0
468087.5599999999,9,2011-01-28,43.9,3.01,215.7358438,6.416,False,52,125833,0,1,0
543844.9100000001,9,2011-02-04,31.82,2.989,216.1162864,6.416,False,53,125833,0,1,0
548205.5500000002,9,2011-02-11,34.13,3.022,216.496729,6.416,True,54,125833,0,1,0
595173.8600000001,9,2011-02-18,58.5,3.045,216.8154856,6.416,False,55,125833,0,1,0
517280.2599999999,9,2011-02-25,59.01,3.065,217.1095679,6.416,False,56,125833,0,1,0
551692.9700000001,9,2011-03-04,60.67,3.2880000000000003,217.4036503,6.416,False,57,125833,0,1,0
524949.84,9,2011-03-11,54.75,3.459,217.6977326,6.416,False,58,125833,0,1,0
519599.19,9,2011-03-18,63.82,3.488,217.9563371,6.416,False,59,125833,0,1,0
502221.9900000001,9,2011-03-25,68.79,3.4730000000000003,218.2007506,6.416,False,60,125833,0,1,0
527630.7699999999,9,2011-04-01,56.12,3.524,218.445164,6.38,False,61,125833,0,1,0
562021.46,9,2011-04-08,71.4,3.622,218.6895775,6.38,False,62,125833,0,1,0
525794.9299999999,9,2011-04-15,71.9,3.743,218.9134935,6.38,False,63,125833,0,1,0
543757.4000000001,9,2011-04-22,72.35,3.807,219.0861659,6.38,False,64,125833,0,1,0
532007.4,9,2011-04-29,70.85,3.81,219.2588382,6.38,False,65,125833,0,1,0
550234.12,9,2011-05-06,62.2,3.906,219.4315106,6.38,False,66,125833,0,1,0
534136.4999999999,9,2011-05-13,77.66,3.899,219.6041829,6.38,False,67,125833,0,1,0
521760.24,9,2011-05-20,70.49,3.907,219.3622809,6.38,False,68,125833,0,1,0
561595.7000000001,9,2011-05-27,80.42,3.786,219.12037880000003,6.38,False,69,125833,0,1,0
601579.17,9,2011-06-03,85.8,3.699,218.8784768,6.38,False,70,125833,0,1,0
570911.8900000002,9,2011-06-10,85.81,3.648,218.6365747,6.38,False,71,125833,0,1,0
575681.0399999999,9,2011-06-17,89.15,3.637,218.5877333,6.38,False,72,125833,0,1,0
550860.74,9,2011-06-24,86.74,3.594,218.6836874,6.38,False,73,125833,0,1,0
548161.3099999998,9,2011-07-01,89.14,3.524,218.7796415,6.404,False,74,125833,0,1,0
540178.2,9,2011-07-08,89.04,3.48,218.8755955,6.404,False,75,125833,0,1,0
514623.22000000015,9,2011-07-15,90.45,3.575,218.9607242,6.404,False,76,125833,0,1,0
490168.3100000001,9,2011-07-22,89.08,3.651,219.0187895,6.404,False,77,125833,0,1,0
471928.48000000004,9,2011-07-29,91.1,3.682,219.0768548,6.404,False,78,125833,0,1,0
555563.89,9,2011-08-05,91.52,3.684,219.1349201,6.404,False,79,125833,0,1,0
522715.89999999997,9,2011-08-12,91.63,3.638,219.19298540000003,6.404,False,80,125833,0,1,0
544714.9400000001,9,2011-08-19,85.8,3.554,219.2556109,6.404,False,81,125833,0,1,0
561587.02,9,2011-08-26,88.95,3.523,219.3189965,6.404,False,82,125833,0,1,0
546586.8899999998,9,2011-09-02,89.33,3.533,219.382382,6.404,False,83,125833,0,1,0
528043.1400000001,9,2011-09-09,75.65,3.5460000000000003,219.4457675,6.404,True,84,125833,0,1,0
498985.73,9,2011-09-16,77.95,3.526,219.6297841,6.404,False,85,125833,0,1,0
504975.6299999999,9,2011-09-23,74.42,3.467,219.9746423,6.404,False,86,125833,0,1,0
508697.0699999999,9,2011-09-30,78.45,3.355,220.3195004,6.404,False,87,125833,0,1,0
554372.8999999999,9,2011-10-07,72.62,3.285,220.6643585,6.0539999999999985,False,88,125833,0,1,0
533987.4799999999,9,2011-10-14,67.27,3.274,220.9836849,6.0539999999999985,False,89,125833,0,1,0
552322.9700000001,9,2011-10-21,65.46,3.353,221.1498206,6.0539999999999985,False,90,125833,0,1,0
538679.8699999999,9,2011-10-28,63.96,3.372,221.3159563,6.0539999999999985,False,91,125833,0,1,0
591793.5099999999,9,2011-11-04,54.46,3.332,221.4820921,6.0539999999999985,False,92,125833,0,1,0
590227.9099999999,9,2011-11-11,58.28,3.297,221.6482278,6.0539999999999985,False,93,125833,0,1,0
533854.3600000001,9,2011-11-18,58.8,3.3080000000000003,221.8803923,6.0539999999999985,False,94,125833,0,1,0
796410.63,9,2011-11-25,54.32,3.236,222.1389683,6.0539999999999985,True,95,125833,0,1,0
587799.9800000001,9,2011-12-02,46.84,3.172,222.3975443,6.0539999999999985,False,96,125833,0,1,0
609474.7599999998,9,2011-12-09,37.65,3.158,222.65612030000003,6.0539999999999985,False,97,125833,0,1,0
690591.2599999999,9,2011-12-16,47.31,3.159,222.8825484,6.0539999999999985,False,98,125833,0,1,0
890684.1999999997,9,2011-12-23,44.43,3.112,223.0661125,6.0539999999999985,False,99,125833,0,1,0
544351.1999999998,9,2011-12-30,43.41,3.129,223.2496766,6.0539999999999985,True,100,125833,0,1,0
518256.90999999986,9,2012-01-06,47.54,3.157,223.4332408,5.667000000000002,False,101,125833,0,1,0
473774.23000000004,9,2012-01-13,42.44,3.261,223.6168049,5.667000000000002,False,102,125833,0,1,0
479239.64,9,2012-01-20,51.56,3.268,223.7114288,5.667000000000002,False,103,125833,0,1,0
482701.6699999999,9,2012-01-27,49.38,3.29,223.8060527,5.667000000000002,False,104,125833,0,1,0
551104.0399999999,9,2012-02-03,54.43,3.36,223.9006766,5.667000000000002,False,105,125833,0,1,0
606556.17,9,2012-02-10,44.03,3.409,223.9953006,5.667000000000002,True,106,125833,0,1,0
641419.6200000001,9,2012-02-17,43.81,3.51,224.15886630000003,5.667000000000002,False,107,125833,0,1,0
568244.94,9,2012-02-24,53.67,3.555,224.3741384,5.667000000000002,False,108,125833,0,1,0
625828.77,9,2012-03-02,57.2,3.63,224.5894104,5.667000000000002,False,109,125833,0,1,0
584529.83,9,2012-03-09,54.03,3.669,224.8046825,5.667000000000002,False,110,125833,0,1,0
557003.1100000002,9,2012-03-16,59.94,3.734,224.9594902,5.667000000000002,False,111,125833,0,1,0
560857.76,9,2012-03-23,58.79,3.787,225.0336786,5.667000000000002,False,112,125833,0,1,0
570235.46,9,2012-03-30,67.87,3.845,225.107867,5.667000000000002,False,113,125833,0,1,0
657690.1799999999,9,2012-04-06,68.83,3.891,225.1820555,5.539,False,114,125833,0,1,0
575100.93,9,2012-04-13,69.19,3.891,225.2562439,5.539,False,115,125833,0,1,0
540515.8099999999,9,2012-04-20,68.04,3.877,225.3117488,5.539,False,116,125833,0,1,0
545412.7999999999,9,2012-04-27,73.07,3.814,225.3672537,5.539,False,117,125833,0,1,0
587637.1900000001,9,2012-05-04,78.98,3.749,225.4227585,5.539,False,118,125833,0,1,0
589010.8799999999,9,2012-05-11,70.94,3.688,225.4782634,5.539,False,119,125833,0,1,0
559989.78,9,2012-05-18,69.52,3.63,225.4942498,5.539,False,120,125833,0,1,0
545209.65,9,2012-05-25,79.69,3.5610000000000004,225.4944288,5.539,False,121,125833,0,1,0
579548.0899999999,9,2012-06-01,80.26,3.5010000000000003,225.4946078,5.539,False,122,125833,0,1,0
579373.2199999999,9,2012-06-08,78.91,3.452,225.4947868,5.539,False,123,125833,0,1,0
561025.5800000001,9,2012-06-15,82.21,3.393,225.5070634,5.539,False,124,125833,0,1,0
561588.63,9,2012-06-22,81.05,3.346,225.5495841,5.539,False,125,125833,0,1,0
544329.04,9,2012-06-29,87.18,3.286,225.5921049,5.539,False,126,125833,0,1,0
576822.0899999999,9,2012-07-06,84.15,3.227,225.6346256,5.277,False,127,125833,0,1,0
